Order ID,Order Date,Region,Customer Name,Product Category,Sub-category,Sales,Quantity,Discount,Profit,Year,Month
ORD-5465,2025-02-10,South,Dr. Grace Lee,Technology,Copiers,750.2,5,0.2,104.56,2025,2025-02
ORD-5466,2022-09-22,West,Rebecca Stanley,Office Supplies,Storage,297.52,2,0.3,10.8,2022,2022-09
ORD-5467,2023-03-22,Central,Lindsey Wilson,Furniture,Tables,1302.67,8,0.0,315.61,2023,2023-03
ORD-5468,2023-02-25,Central,Austin Pugh,Office Supplies,Paper,261.42,6,0.3,47.43,2023,2023-02
ORD-5469,2024-01-08,East,Katherine Campbell,Office Supplies,Storage,1351.96,2,0.2,233.28,2024,2024-01
ORD-5470,2023-09-25,West,Felicia Houston,Office Supplies,Binders,608.33,6,0.2,98.3,2023,2023-09
ORD-5471,2023-09-13,East,Cynthia Rivera PhD,Technology,Machines,436.92,3,0.2,28.08,2023,2023-09
ORD-5472,2022-11-17,Central,Melissa Wilson,Technology,Accessories,378.49,7,0.0,40.33,2022,2022-11
ORD-5473,2024-04-14,Central,Chelsea Scott,Technology,Machines,249.48,3,0.0,35.6,2024,2024-04
ORD-5474,2023-03-23,East,Carolyn Hodge,Office Supplies,Labels,1856.75,9,0.0,193.95,2023,2023-03
ORD-5475,2024-05-20,West,Suzanne Campbell,Office Supplies,Storage,1570.99,4,0.0,209.07,2024,2024-05
ORD-5476,2024-12-19,West,Christina Craig,Office Supplies,Paper,692.2,7,0.2,31.49,2024,2024-12
ORD-5477,2025-02-07,Central,George Carlson,Office Supplies,Storage,1593.6,7,0.3,190.25,2025,2025-02
ORD-5478,2023-11-04,South,Lauren Wang,Furniture,Chairs,730.75,7,0.3,98.49,2023,2023-11
ORD-5479,2024-07-05,West,Joe Lewis,Furniture,Chairs,737.64,1,0.3,146.34,2024,2024-07
ORD-5480,2023-04-21,West,Brooke Diaz,Technology,Accessories,690.5,6,0.2,133.6,2023,2023-04
ORD-5481,2023-09-13,Central,Troy Wagner,Office Supplies,Storage,1793.91,1,0.2,357.69,2023,2023-09
ORD-5482,2023-01-04,Central,Amy Olson,Office Supplies,Binders,1010.72,6,0.0,155.76,2023,2023-01
ORD-5483,2023-04-04,East,Patricia Jones,Furniture,Bookcases,250.04,3,0.1,45.23,2023,2023-04
ORD-5484,2024-08-18,Central,Timothy Jackson,Office Supplies,Paper,1139.75,10,0.0,278.9,2024,2024-08
ORD-5485,2022-11-22,East,Jennifer Phillips,Office Supplies,Paper,397.69,2,0.1,62.0,2022,2022-11
ORD-5486,2025-05-15,East,Shelley Peterson,Office Supplies,Paper,616.12,8,0.3,62.73,2025,2025-05
ORD-5487,2024-06-20,Central,Christian Foster,Furniture,Bookcases,708.51,2,0.3,29.72,2024,2024-06
ORD-5488,2023-06-17,South,Michaela Baker,Technology,Accessories,472.08,5,0.1,27.17,2023,2023-06
ORD-5489,2024-07-27,Central,Roger Phillips,Furniture,Bookcases,668.65,3,0.2,120.95,2024,2024-07
ORD-5490,2023-06-22,East,Elizabeth Thomas,Furniture,Chairs,46.95,7,0.3,7.48,2023,2023-06
ORD-5491,2023-01-25,East,Amanda Gallagher,Technology,Copiers,883.6,3,0.2,64.46,2023,2023-01
ORD-5492,2024-06-18,East,Margaret Morgan,Furniture,Chairs,1994.98,1,0.3,310.71,2024,2024-06
ORD-5493,2023-03-11,East,Jesse Moses,Furniture,Chairs,1927.39,2,0.0,450.7,2023,2023-03
ORD-5494,2024-12-29,South,Donna Bruce,Office Supplies,Labels,1509.13,7,0.0,289.01,2024,2024-12
ORD-5495,2024-12-11,Central,Tina Park,Furniture,Bookcases,1819.82,7,0.3,114.31,2024,2024-12
ORD-5496,2024-10-25,East,Dr. Joshua Chase,Furniture,Tables,1136.87,6,0.0,232.76,2024,2024-10
ORD-5497,2023-09-09,East,Arthur Reyes,Technology,Machines,1279.76,6,0.2,117.98,2023,2023-09
ORD-5498,2023-01-20,East,Mr. Shawn Singh,Furniture,Bookcases,786.61,6,0.0,64.87,2023,2023-01
ORD-5499,2022-07-16,West,Brandy Brooks DVM,Technology,Phones,1112.2,6,0.1,187.49,2022,2022-07
ORD-5500,2023-03-06,Central,Stacey Crawford,Furniture,Tables,701.49,6,0.0,182.35,2023,2023-03
ORD-5501,2023-11-03,West,Erik White,Furniture,Tables,1741.21,7,0.0,240.83,2023,2023-11
ORD-5502,2025-05-04,West,John Whitehead,Furniture,Chairs,1622.45,2,0.2,79.15,2025,2025-05
ORD-5503,2023-08-19,West,Kimberly Henry,Furniture,Bookcases,438.9,6,0.2,99.1,2023,2023-08
ORD-5504,2025-02-16,South,Alexandra Henderson,Furniture,Chairs,1723.92,10,0.1,259.88,2025,2025-02
ORD-5505,2024-09-11,West,Mr. Brian Moore,Office Supplies,Binders,1214.19,4,0.2,263.05,2024,2024-09
ORD-5506,2024-02-08,South,Charlene Joseph,Furniture,Chairs,1354.92,9,0.3,81.27,2024,2024-02
ORD-5507,2022-09-11,South,Willie Bradley,Furniture,Bookcases,1815.82,8,0.3,197.56,2022,2022-09
ORD-5508,2022-09-21,Central,Jason Miller,Office Supplies,Labels,179.76,9,0.0,23.07,2022,2022-09
ORD-5509,2022-09-27,East,Jaime Myers,Office Supplies,Labels,843.26,4,0.0,119.94,2022,2022-09
ORD-5510,2024-12-15,Central,Ronald Bates,Furniture,Tables,1012.16,2,0.3,154.81,2024,2024-12
ORD-5511,2023-11-17,West,Angela Carter,Furniture,Bookcases,1134.13,3,0.1,151.64,2023,2023-11
ORD-5512,2023-03-27,South,Jacqueline Watson,Furniture,Tables,1688.45,7,0.3,267.68,2023,2023-03
ORD-5513,2023-07-27,West,Kristin Wang,Furniture,Bookcases,1480.13,2,0.1,162.83,2023,2023-07
ORD-5514,2025-02-13,Central,Leon Floyd,Office Supplies,Storage,373.89,9,0.3,33.91,2025,2025-02
ORD-5515,2024-05-21,East,Holly Nguyen,Furniture,Bookcases,1089.47,6,0.0,253.78,2024,2024-05
ORD-5516,2025-04-12,South,Thomas Jones,Technology,Machines,1133.92,2,0.3,161.52,2025,2025-04
ORD-5517,2022-08-04,Central,Ethan Obrien,Furniture,Chairs,1094.07,1,0.3,145.97,2022,2022-08
ORD-5518,2023-08-14,West,Sharon Benson,Technology,Accessories,1294.55,9,0.2,230.34,2023,2023-08
ORD-5519,2023-12-18,South,Jeremy Jones,Furniture,Bookcases,962.4,3,0.3,93.33,2023,2023-12
ORD-5520,2022-06-27,South,Christopher Ruiz,Technology,Accessories,1406.72,2,0.2,202.35,2022,2022-06
ORD-5521,2022-07-24,East,Laura Rogers,Office Supplies,Paper,1118.9,9,0.3,181.02,2022,2022-07
ORD-5522,2025-03-08,South,Tonya Martinez,Technology,Accessories,286.88,2,0.0,77.35,2025,2025-03
ORD-5523,2025-03-07,Central,Robert Garrett,Technology,Phones,911.21,5,0.0,177.07,2025,2025-03
ORD-5524,2024-05-28,East,Gary Hernandez,Office Supplies,Binders,1906.31,8,0.1,449.97,2024,2024-05
ORD-5525,2025-01-06,West,Blake Drake,Furniture,Tables,1881.91,6,0.3,210.19,2025,2025-01
ORD-5526,2023-08-08,Central,Joshua Morales,Furniture,Bookcases,322.46,5,0.2,63.61,2023,2023-08
ORD-5527,2025-06-20,Central,John Ortiz,Office Supplies,Paper,1866.28,4,0.0,414.84,2025,2025-06
ORD-5528,2022-09-23,Central,Larry Harper,Furniture,Tables,454.6,1,0.1,113.37,2022,2022-09
ORD-5529,2022-07-21,Central,Travis Greene,Office Supplies,Storage,999.4,2,0.3,164.53,2022,2022-07
ORD-5530,2025-04-26,South,Joshua Wilson,Technology,Phones,526.13,5,0.1,48.62,2025,2025-04
ORD-5531,2022-09-17,South,Michelle Perez,Furniture,Chairs,1666.75,1,0.0,198.1,2022,2022-09
ORD-5532,2022-10-05,Central,Ashley Wagner,Technology,Machines,161.16,4,0.2,20.72,2022,2022-10
ORD-5533,2023-05-09,East,Kyle Cannon,Technology,Machines,1236.76,8,0.1,187.11,2023,2023-05
ORD-5534,2022-12-21,South,Stephen Fisher,Furniture,Bookcases,822.42,2,0.2,110.04,2022,2022-12
ORD-5535,2023-02-08,South,Miguel Mitchell,Office Supplies,Labels,197.6,3,0.3,28.36,2023,2023-02
ORD-5536,2023-04-11,West,Makayla Rosales,Office Supplies,Paper,1705.59,3,0.0,238.64,2023,2023-04
ORD-5537,2023-12-12,Central,Mrs. Stephanie Smith,Technology,Copiers,1908.81,8,0.3,179.7,2023,2023-12
ORD-5538,2023-05-03,South,Billy Davis,Office Supplies,Paper,349.88,10,0.0,63.54,2023,2023-05
ORD-5539,2023-05-20,Central,Victor Elliott,Furniture,Tables,284.07,9,0.2,11.38,2023,2023-05
ORD-5540,2023-05-25,Central,Debbie Cannon,Furniture,Bookcases,308.6,1,0.0,28.93,2023,2023-05
ORD-5541,2023-03-14,South,Melissa Taylor,Office Supplies,Storage,838.02,3,0.3,157.62,2023,2023-03
ORD-5542,2023-05-09,East,Robert Mitchell,Office Supplies,Paper,1196.4,2,0.2,52.9,2023,2023-05
ORD-5543,2025-02-18,Central,Patrick Harrison,Technology,Machines,600.4,2,0.0,75.7,2025,2025-02
ORD-5544,2024-12-03,South,Mitchell Gaines,Technology,Copiers,1573.72,7,0.2,66.56,2024,2024-12
ORD-5545,2025-05-04,East,Michelle Martinez,Technology,Copiers,803.06,10,0.3,96.46,2025,2025-05
ORD-5546,2023-07-05,West,James West,Technology,Copiers,1399.2,6,0.2,197.05,2023,2023-07
ORD-5547,2023-01-06,South,Terri Peterson,Furniture,Chairs,1131.67,9,0.2,138.27,2023,2023-01
ORD-5548,2023-09-12,Central,Kenneth Andrade,Furniture,Bookcases,1377.46,3,0.0,135.85,2023,2023-09
ORD-5549,2024-06-30,South,Amanda Johnson,Office Supplies,Paper,937.91,6,0.3,132.54,2024,2024-06
ORD-5550,2024-10-06,West,Tammy Donovan,Furniture,Tables,1316.56,10,0.0,238.2,2024,2024-10
ORD-5551,2025-06-11,West,Nicole Kirk,Furniture,Bookcases,708.42,5,0.0,82.43,2025,2025-06
ORD-5552,2024-08-22,East,Lisa Smith,Office Supplies,Paper,1729.55,1,0.3,356.85,2024,2024-08
ORD-5553,2024-03-14,Central,Cory Miller,Office Supplies,Binders,1218.37,10,0.1,99.83,2024,2024-03
ORD-5554,2024-01-21,West,Danny Whitehead,Office Supplies,Paper,759.98,7,0.0,45.12,2024,2024-01
ORD-5555,2022-07-14,South,Brianna Pham,Technology,Copiers,1851.94,1,0.0,232.85,2022,2022-07
ORD-5556,2023-12-28,West,Lisa Powell,Technology,Machines,749.24,4,0.1,85.5,2023,2023-12
ORD-5557,2022-11-07,East,Tiffany Brown,Furniture,Tables,553.91,2,0.3,35.73,2022,2022-11
ORD-5558,2024-02-11,South,Luis Larson,Technology,Phones,1766.01,6,0.1,258.99,2024,2024-02
ORD-5559,2024-02-13,South,Austin Harvey,Furniture,Chairs,1117.45,9,0.1,113.91,2024,2024-02
ORD-5560,2025-06-02,East,Jennifer Dixon,Office Supplies,Binders,1873.35,5,0.3,92.37,2025,2025-06
ORD-5561,2024-06-03,South,David Thompson,Office Supplies,Binders,1219.92,7,0.3,175.69,2024,2024-06
ORD-5562,2023-06-28,South,Randy Hudson,Office Supplies,Storage,1523.78,1,0.3,273.28,2023,2023-06
ORD-5563,2022-11-26,East,Troy Boyd,Technology,Accessories,1427.17,7,0.0,202.4,2022,2022-11
ORD-5564,2023-01-21,East,Kelsey Wells,Technology,Machines,111.34,5,0.1,11.33,2023,2023-01
ORD-5565,2024-04-06,Central,Richard Benjamin,Furniture,Chairs,1409.82,6,0.3,66.0,2024,2024-04
ORD-5566,2022-10-05,South,Bianca Rodgers,Technology,Phones,281.17,7,0.0,50.66,2022,2022-10
ORD-5567,2024-03-22,West,Paul Henderson,Furniture,Tables,530.35,10,0.3,83.13,2024,2024-03
ORD-5568,2025-02-09,West,Christopher Perry,Office Supplies,Labels,857.32,7,0.1,104.02,2025,2025-02
ORD-5569,2022-12-03,East,Fred Hogan,Office Supplies,Binders,1942.63,9,0.2,447.21,2022,2022-12
ORD-5570,2025-01-16,West,Deborah Koch,Technology,Machines,1945.85,8,0.2,450.28,2025,2025-01
ORD-5571,2024-12-09,East,Michele Byrd,Office Supplies,Paper,839.82,3,0.2,108.15,2024,2024-12
ORD-5572,2025-04-05,South,Michelle Valdez,Office Supplies,Storage,1803.04,9,0.1,371.79,2025,2025-04
ORD-5573,2023-04-25,Central,Denise Anderson,Office Supplies,Paper,63.47,8,0.2,7.28,2023,2023-04
ORD-5574,2024-03-09,Central,John Watkins,Technology,Accessories,1320.69,7,0.0,272.64,2024,2024-03
ORD-5575,2022-07-15,Central,Larry Garcia,Furniture,Tables,393.85,5,0.0,98.99,2022,2022-07
ORD-5576,2022-12-04,East,Jeremy Beasley,Furniture,Bookcases,901.48,6,0.0,54.55,2022,2022-12
ORD-5577,2023-06-08,South,Tina White,Office Supplies,Labels,1412.19,10,0.0,418.41,2023,2023-06
ORD-5578,2024-03-13,East,Kelli Mcmillan,Technology,Accessories,565.76,5,0.2,81.29,2024,2024-03
ORD-5579,2024-01-07,East,Travis Hood,Office Supplies,Paper,476.18,9,0.1,29.53,2024,2024-01
ORD-5580,2024-10-14,West,Kimberly Castillo MD,Office Supplies,Paper,1207.68,6,0.2,100.01,2024,2024-10
ORD-5581,2024-01-02,Central,Brittany Collins,Technology,Copiers,1747.86,1,0.1,138.55,2024,2024-01
ORD-5582,2023-09-16,West,Jeremiah Austin,Technology,Phones,1060.07,9,0.0,204.17,2023,2023-09
ORD-5583,2024-12-26,South,Wesley Estrada,Technology,Machines,1615.91,6,0.0,272.46,2024,2024-12
ORD-5584,2024-10-12,East,Sandra Adams,Furniture,Bookcases,595.37,1,0.0,114.82,2024,2024-10
ORD-5585,2023-11-30,West,Kristen Webster,Technology,Copiers,592.74,10,0.1,104.83,2023,2023-11
ORD-5586,2024-12-25,West,Michael Moore,Technology,Accessories,1271.5,5,0.0,264.81,2024,2024-12
ORD-5587,2022-12-13,Central,Laura Cherry,Technology,Machines,686.84,6,0.2,34.29,2022,2022-12
ORD-5588,2024-06-27,West,Michael Owens,Office Supplies,Paper,547.2,5,0.2,73.65,2024,2024-06
ORD-5589,2022-09-15,East,Kim Wilson,Furniture,Chairs,1612.33,5,0.3,125.58,2022,2022-09
ORD-5590,2023-11-27,East,Cathy Lewis,Furniture,Bookcases,1056.16,3,0.1,56.99,2023,2023-11
ORD-5591,2023-09-03,Central,James Schaefer,Office Supplies,Binders,837.53,9,0.1,65.41,2023,2023-09
ORD-5592,2023-08-03,South,Trevor Cabrera,Furniture,Tables,204.43,4,0.1,29.02,2023,2023-08
ORD-5593,2023-10-09,South,Ashley Paul,Technology,Accessories,481.83,4,0.2,109.32,2023,2023-10
ORD-5594,2025-01-21,East,Chad Garcia,Technology,Copiers,383.25,4,0.1,84.92,2025,2025-01
ORD-5595,2022-11-30,South,Allen Lam,Furniture,Chairs,896.45,1,0.1,182.59,2022,2022-11
ORD-5596,2025-04-12,West,Adam Hopkins,Office Supplies,Labels,1914.06,9,0.3,216.09,2025,2025-04
ORD-5597,2024-09-12,Central,Lori Hess,Office Supplies,Labels,128.96,7,0.0,8.4,2024,2024-09
ORD-5598,2025-02-11,West,Jamie Rivera,Office Supplies,Binders,710.74,2,0.3,142.61,2025,2025-02
ORD-5599,2023-05-24,South,Leah Melton,Technology,Copiers,972.27,4,0.2,204.23,2023,2023-05
ORD-5600,2023-09-07,East,David James,Office Supplies,Paper,830.04,8,0.2,119.34,2023,2023-09
ORD-5601,2022-10-28,South,Dawn Conner,Technology,Accessories,225.57,2,0.3,25.35,2022,2022-10
ORD-5602,2023-05-16,West,Todd Montgomery,Technology,Phones,372.95,7,0.3,55.96,2023,2023-05
ORD-5603,2024-09-28,West,Michael Morgan,Technology,Accessories,875.76,7,0.0,197.68,2024,2024-09
ORD-5604,2023-02-05,Central,Erica Evans,Furniture,Chairs,1737.86,2,0.1,169.42,2023,2023-02
ORD-5605,2022-07-22,West,Tracey Marks,Technology,Accessories,1778.98,9,0.0,483.68,2022,2022-07
ORD-5606,2024-09-03,South,Lauren Olson,Technology,Phones,519.43,10,0.3,60.87,2024,2024-09
ORD-5607,2025-06-07,West,Ryan Henderson,Furniture,Bookcases,981.96,2,0.2,133.81,2025,2025-06
ORD-5608,2024-06-18,West,Morgan Lucas,Furniture,Tables,996.61,1,0.1,116.43,2024,2024-06
ORD-5609,2023-09-04,East,Phyllis Howard,Office Supplies,Labels,39.58,5,0.1,7.13,2023,2023-09
ORD-5610,2023-03-11,Central,Sabrina Jones,Furniture,Bookcases,1681.97,1,0.1,202.71,2023,2023-03
ORD-5611,2023-10-25,East,Paul Lamb,Technology,Copiers,733.89,10,0.1,45.67,2023,2023-10
ORD-5612,2023-03-12,Central,Jose Berry,Technology,Machines,1506.23,1,0.0,85.72,2023,2023-03
ORD-5613,2024-02-04,Central,Jennifer Wright,Office Supplies,Paper,699.81,6,0.2,134.62,2024,2024-02
ORD-5614,2024-03-28,Central,Miranda Larson,Office Supplies,Storage,619.46,1,0.2,45.45,2024,2024-03
ORD-5615,2024-07-15,South,Travis Armstrong,Office Supplies,Labels,1728.61,3,0.1,377.32,2024,2024-07
ORD-5616,2024-01-29,East,Elizabeth Martinez,Office Supplies,Paper,130.32,5,0.0,23.55,2024,2024-01
ORD-5617,2024-01-25,South,Carl Mendoza,Technology,Accessories,1794.56,7,0.1,217.16,2024,2024-01
ORD-5618,2025-04-21,Central,Justin Gonzales,Office Supplies,Paper,444.57,9,0.3,48.31,2025,2025-04
ORD-5619,2025-06-10,South,Crystal Anderson,Office Supplies,Binders,631.12,5,0.3,103.14,2025,2025-06
ORD-5620,2022-07-17,Central,Brittany Brown,Office Supplies,Paper,923.88,1,0.2,48.08,2022,2022-07
ORD-5621,2022-09-21,East,Marcus Phelps,Office Supplies,Labels,1734.29,10,0.2,211.66,2022,2022-09
ORD-5622,2023-04-17,West,Karen Tanner,Furniture,Bookcases,408.26,10,0.1,106.53,2023,2023-04
ORD-5623,2024-09-03,South,Brandon Rice,Furniture,Chairs,703.18,10,0.0,186.32,2024,2024-09
ORD-5624,2024-10-15,East,Keith Juarez,Furniture,Tables,609.4,3,0.0,76.12,2024,2024-10
ORD-5625,2023-09-12,East,Richard Lin,Technology,Phones,1646.9,8,0.3,332.11,2023,2023-09
ORD-5626,2023-12-22,East,Sharon Booth,Technology,Phones,50.72,4,0.3,8.7,2023,2023-12
ORD-5627,2025-05-03,Central,Cindy Martinez,Office Supplies,Paper,1651.44,2,0.1,178.73,2025,2025-05
ORD-5628,2023-03-29,South,Kristen Frazier,Furniture,Bookcases,1342.58,3,0.3,237.35,2023,2023-03
ORD-5629,2023-05-11,West,Lisa Munoz,Furniture,Tables,585.1,7,0.2,41.65,2023,2023-05
ORD-5630,2023-04-10,East,Jeremiah Campbell Jr.,Technology,Machines,615.53,8,0.3,108.26,2023,2023-04
ORD-5631,2025-03-15,Central,Martin Lee,Office Supplies,Binders,1082.22,8,0.3,214.43,2025,2025-03
ORD-5632,2023-01-23,West,Donald Rodriguez,Furniture,Tables,580.71,1,0.2,36.58,2023,2023-01
ORD-5633,2025-03-26,West,Manuel Hood,Technology,Phones,1164.01,1,0.3,237.17,2025,2025-03
ORD-5634,2023-12-10,West,Jonathon White,Technology,Copiers,491.94,9,0.1,116.25,2023,2023-12
ORD-5635,2023-06-01,East,Danielle Williamson,Technology,Machines,1992.3,6,0.3,251.44,2023,2023-06
ORD-5636,2023-06-21,West,Thomas Sutton,Technology,Machines,643.97,8,0.0,37.71,2023,2023-06
ORD-5637,2023-12-03,South,Jennifer Contreras,Furniture,Bookcases,1755.14,8,0.1,209.93,2023,2023-12
ORD-5638,2023-11-20,East,Adam Kennedy,Technology,Machines,788.5,1,0.1,45.01,2023,2023-11
ORD-5639,2023-07-16,East,Judith Parrish,Furniture,Bookcases,1470.49,6,0.2,211.98,2023,2023-07
ORD-5640,2023-02-26,South,Amber Greene DVM,Office Supplies,Binders,1544.69,9,0.3,206.79,2023,2023-02
ORD-5641,2025-05-10,East,Summer Harrison,Technology,Phones,1322.29,10,0.1,344.17,2025,2025-05
ORD-5642,2023-02-15,Central,Amber Chavez,Furniture,Chairs,1755.39,3,0.2,266.56,2023,2023-02
ORD-5643,2024-07-05,East,Alexis Moon,Technology,Phones,966.66,10,0.3,160.37,2024,2024-07
ORD-5644,2024-04-03,South,Lindsey Garcia,Office Supplies,Binders,1462.85,1,0.0,247.68,2024,2024-04
ORD-5645,2025-03-13,South,Casey Carlson,Office Supplies,Paper,1225.54,1,0.1,246.05,2025,2025-03
ORD-5646,2025-02-28,West,Alyssa Johnston,Furniture,Chairs,338.5,9,0.3,14.74,2025,2025-02
ORD-5647,2023-09-20,South,Julie Jones,Office Supplies,Labels,654.07,10,0.2,73.48,2023,2023-09
ORD-5648,2024-03-25,West,Leonard Harris,Technology,Accessories,1783.49,3,0.3,98.02,2024,2024-03
ORD-5649,2024-02-27,East,Janet Robinson,Technology,Machines,1529.89,10,0.2,261.26,2024,2024-02
ORD-5650,2024-01-13,Central,David Holt,Technology,Copiers,1356.85,10,0.2,222.36,2024,2024-01
ORD-5651,2025-06-08,West,Alexis Bailey,Office Supplies,Binders,1015.29,1,0.2,128.43,2025,2025-06
ORD-5652,2022-11-02,South,Alfred Estrada,Furniture,Tables,1224.27,4,0.1,110.53,2022,2022-11
ORD-5653,2025-05-15,West,Brandon Rubio,Furniture,Chairs,1029.28,9,0.0,111.28,2025,2025-05
ORD-5654,2024-08-17,South,Gail Mitchell,Technology,Accessories,883.13,9,0.1,119.94,2024,2024-08
ORD-5655,2023-08-30,South,Jessica Trevino,Office Supplies,Paper,1520.93,8,0.3,163.17,2023,2023-08
ORD-5656,2025-05-19,West,Michael Gordon,Office Supplies,Storage,1766.81,5,0.1,469.45,2025,2025-05
ORD-5657,2023-09-24,Central,Amanda Perez,Furniture,Chairs,1769.73,1,0.2,289.79,2023,2023-09
ORD-5658,2025-06-03,East,Kelly Williams,Technology,Phones,582.46,1,0.2,102.57,2025,2025-06
ORD-5659,2024-11-16,East,Erik Lozano,Office Supplies,Binders,776.54,10,0.0,227.64,2024,2024-11
ORD-5660,2024-12-27,West,Mark Richardson,Technology,Machines,981.76,4,0.3,81.94,2024,2024-12
ORD-5661,2023-06-28,East,Stephen Sanders,Office Supplies,Binders,936.69,8,0.0,192.38,2023,2023-06
ORD-5662,2024-02-10,West,Christian Williams,Furniture,Tables,1576.24,8,0.0,450.34,2024,2024-02
ORD-5663,2024-11-29,South,Joyce Mcclure,Furniture,Bookcases,164.57,1,0.2,8.16,2024,2024-11
ORD-5664,2024-10-20,Central,Barry Fry,Furniture,Chairs,1535.24,7,0.0,383.34,2024,2024-10
ORD-5665,2024-08-22,West,Antonio Franklin,Office Supplies,Storage,1298.18,10,0.2,183.33,2024,2024-08
ORD-5666,2023-03-16,South,Ashley Leblanc,Furniture,Bookcases,1499.8,5,0.1,349.93,2023,2023-03
ORD-5667,2024-03-23,Central,Bruce Todd,Furniture,Bookcases,1214.66,6,0.2,185.47,2024,2024-03
ORD-5668,2024-08-27,South,Terry Lopez,Office Supplies,Storage,646.68,8,0.0,140.88,2024,2024-08
ORD-5669,2022-10-22,West,Jeffrey Shepherd,Office Supplies,Storage,1390.71,9,0.1,160.76,2022,2022-10
ORD-5670,2025-06-08,West,Carolyn Turner,Furniture,Bookcases,190.63,5,0.0,51.5,2025,2025-06
ORD-5671,2022-08-08,Central,Chad Austin,Technology,Copiers,393.98,8,0.2,87.09,2022,2022-08
ORD-5672,2025-03-23,East,Carolyn Silva,Furniture,Chairs,593.65,1,0.0,76.31,2025,2025-03
ORD-5673,2023-05-10,Central,Cynthia Duran,Furniture,Chairs,240.46,8,0.3,46.4,2023,2023-05
ORD-5674,2022-12-23,Central,Jordan Moore,Office Supplies,Labels,291.76,8,0.0,14.93,2022,2022-12
ORD-5675,2023-02-23,South,Brian Harris,Office Supplies,Paper,1399.88,8,0.1,103.03,2023,2023-02
ORD-5676,2024-09-23,Central,Bruce Mann,Office Supplies,Labels,874.59,5,0.2,129.63,2024,2024-09
ORD-5677,2023-10-14,Central,Chelsea Frost,Furniture,Chairs,686.45,4,0.2,76.6,2023,2023-10
ORD-5678,2022-12-11,East,Eric Stevens Jr.,Furniture,Bookcases,207.29,9,0.0,26.56,2022,2022-12
ORD-5679,2023-10-23,West,Kristy Reyes,Furniture,Tables,366.57,3,0.3,76.46,2023,2023-10
ORD-5680,2025-01-14,East,Renee Anderson,Technology,Accessories,741.16,1,0.1,81.98,2025,2025-01
ORD-5681,2024-02-02,East,Michele Ferguson,Technology,Phones,1310.98,2,0.3,176.65,2024,2024-02
ORD-5682,2022-08-08,East,Hannah Jimenez,Furniture,Chairs,408.13,2,0.1,22.83,2022,2022-08
ORD-5683,2023-11-11,East,Ryan Young,Technology,Copiers,853.52,10,0.2,136.77,2023,2023-11
ORD-5684,2025-02-15,South,Nathaniel Miller,Furniture,Chairs,1322.66,6,0.3,252.0,2025,2025-02
ORD-5685,2023-05-26,Central,Leslie Williams,Office Supplies,Labels,178.79,6,0.3,15.38,2023,2023-05
ORD-5686,2025-02-21,East,Cristian Waters,Furniture,Tables,242.34,9,0.1,42.17,2025,2025-02
ORD-5687,2023-11-13,South,Kristen Estrada,Furniture,Tables,1352.24,1,0.0,400.58,2023,2023-11
ORD-5688,2023-06-29,Central,Teresa Bradley,Technology,Copiers,1710.76,3,0.3,132.39,2023,2023-06
ORD-5689,2024-07-21,West,Christopher Leonard,Furniture,Chairs,1756.37,6,0.0,373.75,2024,2024-07
ORD-5690,2024-12-15,East,Jennifer Brown,Furniture,Chairs,330.58,2,0.3,42.78,2024,2024-12
ORD-5691,2023-02-08,West,David Wilson,Furniture,Tables,74.93,5,0.0,10.6,2023,2023-02
ORD-5692,2023-06-12,West,Charles Wilson,Technology,Machines,263.46,1,0.0,31.8,2023,2023-06
ORD-5693,2022-10-15,East,Monique Daniels,Technology,Phones,589.9,6,0.0,151.66,2022,2022-10
ORD-5694,2024-04-18,West,Elizabeth Pineda,Office Supplies,Storage,1699.85,5,0.2,125.69,2024,2024-04
ORD-5695,2025-01-05,Central,Matthew Hart PhD,Technology,Phones,1111.93,8,0.0,217.33,2025,2025-01
ORD-5696,2022-08-07,West,Samantha Matthews,Office Supplies,Storage,1173.69,1,0.1,288.91,2022,2022-08
ORD-5697,2024-03-04,Central,Frank Haley,Furniture,Bookcases,1004.92,1,0.2,143.77,2024,2024-03
ORD-5698,2024-10-01,South,Amanda Stevens,Office Supplies,Binders,1641.68,7,0.0,372.74,2024,2024-10
ORD-5699,2025-06-20,West,Ashley Atkinson,Furniture,Chairs,40.71,5,0.2,7.75,2025,2025-06
ORD-5700,2023-12-29,Central,Mrs. Kayla King DDS,Office Supplies,Labels,231.84,8,0.3,24.83,2023,2023-12
ORD-5701,2024-10-29,East,Kelsey Strong,Office Supplies,Labels,241.73,2,0.2,18.66,2024,2024-10
ORD-5702,2023-04-11,South,Trevor Watts,Furniture,Tables,1969.45,7,0.1,300.32,2023,2023-04
ORD-5703,2023-04-29,West,Michael Sanchez,Office Supplies,Storage,1218.69,1,0.2,169.61,2023,2023-04
ORD-5704,2024-06-04,Central,Shelby Martinez,Furniture,Tables,584.34,8,0.1,105.68,2024,2024-06
ORD-5705,2022-12-09,East,Christopher Anderson,Office Supplies,Labels,611.5,6,0.1,43.05,2022,2022-12
ORD-5706,2023-07-22,South,James Russell,Furniture,Chairs,981.24,1,0.1,163.83,2023,2023-07
ORD-5707,2024-10-23,East,Gavin Ferguson,Furniture,Bookcases,1387.79,3,0.2,250.5,2024,2024-10
